ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,BuyLaptop,Cluster
461775,Female,Yes,79,No,Lawyer,0.0,High,3.0,Yes,3
467743,Male,No,46,No,Executive,0.0,High,3.0,Yes,2
467734,Male,Yes,79,Yes,Lawyer,2.0,High,2.0,Yes,3
467625,Female,Yes,40,Yes,Artist,0.0,Average,2.0,No,4
465417,Male,Yes,40,Yes,Entertainment,,Average,2.0,No,1
462782,Male,Yes,57,Yes,Executive,7.0,High,2.0,Yes,1
467285,Male,Yes,53,No,Executive,,High,4.0,Yes,1
460818,Female,No,30,Yes,Healthcare,8.0,Low,,No,0
461936,Male,Yes,68,No,Lawyer,1.0,High,2.0,Yes,3
462762,Male,Yes,48,Yes,Artist,0.0,High,4.0,Yes,1
466134,Male,Yes,36,Yes,Doctor,1.0,High,4.0,Yes,1
462736,Female,Yes,28,No,Engineer,6.0,Low,3.0,No,4
462726,Female,Yes,80,Yes,Homemaker,1.0,High,,Yes,3
463815,Male,Yes,37,Yes,Entertainment,0.0,Average,2.0,No,1
460677,Female,,49,No,Healthcare,2.0,Average,2.0,No,4
463791,Female,No,28,Yes,Engineer,7.0,Low,1.0,No,0
464879,Female,Yes,25,No,Doctor,0.0,Average,1.0,Yes,4
461081,Female,No,20,No,Healthcare,2.0,Low,6.0,No,2
460986,Male,No,37,Yes,Doctor,0.0,Low,3.0,No,0
465353,Male,Yes,73,Yes,Artist,1.0,Average,2.0,No,1
466873,Male,Yes,39,Yes,Healthcare,7.0,Average,5.0,No,1
463348,Female,Yes,40,Yes,Doctor,1.0,Low,2.0,No,4
467600,Male,Yes,40,Yes,Engineer,,Average,4.0,Yes,1
462456,Male,No,18,No,Healthcare,0.0,Low,8.0,No,2
460704,Male,Yes,43,Yes,Artist,1.0,Low,2.0,No,1
459557,Female,,28,No,Entertainment,3.0,High,,Yes,4
463895,Female,Yes,68,No,Doctor,0.0,Average,2.0,Yes,4
461445,Male,Yes,52,Yes,Artist,3.0,Average,4.0,No,1
462934,Male,Yes,56,No,Executive,,High,2.0,Yes,3
465881,Male,No,43,Yes,Artist,8.0,Low,,No,0
467158,Female,No,25,No,Healthcare,0.0,Low,,No,2
464442,Male,Yes,57,Yes,Lawyer,1.0,High,2.0,Yes,3
461166,Female,Yes,43,Yes,Entertainment,5.0,High,,Yes,4
461027,Female,,43,No,Engineer,8.0,Average,5.0,Yes,4
464455,Female,Yes,77,Yes,Lawyer,2.0,High,3.0,Yes,3
462078,Female,Yes,61,No,Artist,1.0,Average,2.0,No,4
462571,Male,Yes,50,Yes,Healthcare,1.0,Average,1.0,No,1
466561,Female,No,19,No,Healthcare,3.0,Low,3.0,No,2
463204,Male,No,36,No,Entertainment,1.0,Low,1.0,No,2
467447,Female,Yes,35,Yes,Engineer,,Average,3.0,Yes,4
467420,Male,Yes,47,No,Executive,3.0,High,3.0,Yes,1
463551,Male,Yes,48,No,Doctor,7.0,Average,1.0,Yes,1
462920,Male,Yes,52,No,Executive,1.0,High,6.0,Yes,1
462619,Male,,60,No,,0.0,High,,Yes,1
466232,Male,Yes,59,No,Executive,0.0,High,3.0,Yes,3
462475,Male,Yes,35,Yes,Artist,0.0,Average,2.0,No,1
464420,Male,Yes,60,Yes,Artist,10.0,High,3.0,Yes,1
466639,Male,No,38,Yes,Artist,1.0,Low,1.0,No,0
467007,Female,Yes,38,No,Engineer,0.0,High,2.0,Yes,4
462308,Male,Yes,26,Yes,Healthcare,3.0,High,3.0,Yes,1
462714,Female,Yes,35,Yes,Engineer,1.0,High,5.0,Yes,4
466953,Male,Yes,42,Yes,Artist,2.0,Average,2.0,No,1
459486,Male,Yes,78,Yes,Lawyer,,High,1.0,Yes,3
464981,Male,Yes,45,Yes,Artist,0.0,Average,4.0,No,1
466966,Male,Yes,61,Yes,Entertainment,1.0,Average,2.0,No,1
466698,Female,Yes,26,Yes,Healthcare,8.0,Low,2.0,No,4
465212,Female,Yes,47,Yes,Executive,,High,4.0,Yes,4
459218,Male,Yes,88,Yes,Lawyer,0.0,High,3.0,Yes,3
459864,Female,Yes,73,Yes,Artist,,High,1.0,Yes,4
459187,Female,Yes,57,No,Doctor,2.0,Average,3.0,Yes,4
465376,Female,No,30,Yes,Entertainment,1.0,Low,4.0,No,0
464584,Female,No,27,Yes,Healthcare,9.0,Low,1.0,No,0
460612,Male,No,33,Yes,Entertainment,9.0,Low,4.0,No,0
460975,Male,Yes,80,,Lawyer,0.0,High,2.0,Yes,3
464137,Female,Yes,77,No,Artist,3.0,High,3.0,Yes,4
460739,Male,Yes,44,Yes,Executive,,High,6.0,Yes,1
462087,Female,No,31,Yes,Healthcare,9.0,Low,3.0,No,0
459875,Male,Yes,71,No,Lawyer,0.0,High,,Yes,3
464762,Female,Yes,52,No,Engineer,9.0,Average,4.0,Yes,4
462988,Female,No,26,Yes,Healthcare,11.0,High,3.0,Yes,0
462769,Female,Yes,42,No,Homemaker,6.0,High,4.0,Yes,4
467053,Male,No,22,No,Healthcare,6.0,Low,4.0,No,2
464938,Male,Yes,46,No,Artist,0.0,Low,3.0,No,1
462798,Male,Yes,65,Yes,Artist,7.0,High,2.0,Yes,1
462382,Male,Yes,68,Yes,Lawyer,1.0,High,2.0,Yes,3
461820,Female,Yes,42,Yes,Doctor,0.0,Average,1.0,Yes,4
464499,Male,Yes,43,Yes,Executive,1.0,High,4.0,Yes,1
459716,Female,Yes,66,Yes,Engineer,8.0,Average,2.0,Yes,4
467886,Female,Yes,46,Yes,Artist,0.0,Low,2.0,No,4
464148,Male,Yes,48,No,Executive,9.0,High,4.0,Yes,1
465011,Male,No,63,Yes,Executive,3.0,High,2.0,Yes,3
467301,Female,Yes,73,No,Lawyer,1.0,Low,2.0,No,3
464535,Male,Yes,56,Yes,Lawyer,1.0,High,2.0,Yes,3
464756,Female,No,25,No,Engineer,5.0,Low,3.0,No,2
462708,Male,Yes,22,No,Executive,8.0,High,1.0,Yes,1
460737,Male,,66,Yes,Artist,0.0,Low,,No,1
462170,Male,Yes,77,No,Executive,0.0,High,3.0,Yes,3
465767,Male,No,28,No,Healthcare,0.0,Low,5.0,No,2
465012,Male,Yes,65,No,Executive,0.0,High,3.0,Yes,3
461608,Female,Yes,56,Yes,Executive,,High,4.0,Yes,4
465771,Male,Yes,52,Yes,Entertainment,1.0,Average,4.0,No,1
467693,Male,Yes,61,Yes,Entertainment,7.0,High,5.0,Yes,1
466195,Male,No,19,No,Healthcare,1.0,Low,4.0,No,2
467644,Male,No,30,No,Doctor,,Low,5.0,No,2
467411,Male,Yes,52,Yes,Artist,0.0,High,2.0,Yes,1
460280,Male,Yes,39,Yes,Entertainment,0.0,Low,1.0,No,1
462906,Female,No,31,No,Healthcare,0.0,Low,4.0,No,2
465184,Female,Yes,49,No,Engineer,1.0,Average,6.0,Yes,4
467110,Male,,61,Yes,Lawyer,2.0,High,1.0,Yes,3
463979,Female,Yes,51,Yes,Homemaker,1.0,High,2.0,Yes,3
467712,Male,Yes,50,Yes,,1.0,Average,4.0,No,1
459861,Female,No,80,No,Lawyer,1.0,High,2.0,Yes,3
463290,Female,No,25,No,Healthcare,1.0,Low,5.0,No,2
463315,Male,Yes,44,Yes,Executive,1.0,High,5.0,Yes,1
467264,Male,No,21,No,Marketing,0.0,High,6.0,Yes,2
466994,Male,Yes,47,Yes,Artist,1.0,Average,2.0,No,1
460759,Male,Yes,69,No,Lawyer,1.0,Low,2.0,No,3
466191,Male,Yes,48,Yes,Executive,0.0,High,3.0,Yes,1
466457,Female,Yes,62,,Lawyer,8.0,Low,5.0,No,4
460978,Female,No,35,Yes,Healthcare,3.0,Low,6.0,No,2
463423,Male,Yes,63,No,Executive,0.0,Average,3.0,No,3
460651,Male,No,32,No,Homemaker,8.0,Low,,No,2
466176,Male,No,38,Yes,Doctor,8.0,Low,1.0,No,0
460568,Female,Yes,28,No,Homemaker,0.0,High,3.0,Yes,4
464919,Male,Yes,39,Yes,Artist,9.0,Low,1.0,No,1
460367,Male,Yes,73,Yes,Artist,1.0,Low,2.0,No,1
464952,Female,Yes,75,No,Engineer,1.0,Average,3.0,Yes,4
466134,Male,Yes,42,Yes,Doctor,0.0,High,4.0,Yes,1
464173,Male,Yes,71,Yes,Artist,6.0,Average,3.0,No,1
463545,Female,No,31,Yes,Doctor,0.0,Low,2.0,No,0
465683,Female,No,49,No,Entertainment,1.0,Low,2.0,No,0
459859,Female,Yes,28,No,Doctor,9.0,Low,1.0,No,4
463158,Male,Yes,78,Yes,Executive,0.0,High,4.0,Yes,3
465059,Male,Yes,56,Yes,Artist,0.0,Average,4.0,No,1
466963,Male,No,63,No,Entertainment,7.0,Low,1.0,No,0
459073,Female,No,26,Yes,Healthcare,0.0,Low,3.0,No,0
460821,Female,No,31,Yes,Healthcare,,Low,2.0,No,0
462929,Male,No,40,No,Homemaker,,Low,1.0,No,2
462921,Male,Yes,49,No,Artist,,Average,4.0,No,1
459312,Male,No,22,No,Healthcare,1.0,Low,4.0,No,2
462004,Female,Yes,48,Yes,Artist,,High,6.0,Yes,4
466142,Female,Yes,29,Yes,Entertainment,0.0,Average,2.0,No,4
461593,Male,Yes,40,Yes,Doctor,7.0,Average,3.0,Yes,1
465840,Female,No,42,No,Artist,0.0,Low,1.0,No,0
459484,Female,Yes,35,Yes,Entertainment,1.0,Average,2.0,No,4
464184,Female,Yes,39,No,Engineer,3.0,Average,2.0,Yes,4
465231,Male,Yes,65,No,Artist,0.0,Average,2.0,No,1
460874,Female,No,18,No,Healthcare,1.0,Low,3.0,No,2
459868,Female,Yes,49,Yes,Engineer,1.0,Average,1.0,Yes,4
460671,Male,Yes,35,No,Entertainment,8.0,Average,4.0,No,1
461150,Female,,20,No,Marketing,0.0,High,2.0,Yes,3
460531,Female,No,35,No,,0.0,Low,5.0,No,2
460102,Male,Yes,38,Yes,Artist,7.0,High,2.0,Yes,1
465480,Male,Yes,42,No,Doctor,2.0,High,2.0,Yes,1
461449,Female,No,43,Yes,Artist,6.0,High,3.0,Yes,0
459386,Female,Yes,65,No,Lawyer,0.0,High,1.0,Yes,3
462103,Female,Yes,53,No,Entertainment,9.0,High,2.0,Yes,4
459800,Female,No,37,No,Engineer,0.0,Low,1.0,No,0
466892,Male,Yes,51,Yes,Artist,1.0,Average,3.0,No,1
459491,Female,Yes,39,Yes,Artist,1.0,Average,4.0,No,4
459056,Male,Yes,53,No,Executive,,High,3.0,Yes,1
462572,Female,Yes,30,No,Engineer,1.0,Average,7.0,Yes,4
463104,Female,Yes,47,No,Lawyer,0.0,Low,1.0,No,3
465092,Male,Yes,61,Yes,Executive,1.0,High,2.0,Yes,3
460823,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Yes,3
464083,Male,Yes,68,No,Lawyer,2.0,High,3.0,Yes,3
462970,Male,No,28,No,Doctor,0.0,Average,3.0,Yes,2
460401,Female,No,27,Yes,Artist,0.0,Low,3.0,No,0
467660,Female,Yes,69,Yes,Artist,9.0,High,2.0,Yes,4
463452,Female,Yes,80,No,Lawyer,1.0,High,3.0,Yes,3
459975,Female,No,38,Yes,Artist,7.0,Low,1.0,No,0
464968,Male,No,43,No,Executive,0.0,Low,5.0,No,2
464695,Male,No,26,No,Engineer,0.0,Low,4.0,No,2
462956,Male,Yes,42,No,Artist,7.0,Average,5.0,No,1
462376,Male,Yes,66,Yes,Executive,0.0,High,3.0,Yes,3
460060,Male,Yes,32,No,Engineer,6.0,Average,1.0,Yes,1
466510,Male,No,51,Yes,Artist,6.0,Low,1.0,No,0
467131,Male,Yes,50,Yes,Artist,0.0,Low,2.0,No,1
460449,Male,No,31,No,Marketing,4.0,Low,1.0,No,2
467078,Female,Yes,30,No,Healthcare,,High,2.0,Yes,4
466220,Male,No,42,Yes,Doctor,8.0,Low,1.0,No,0
465040,Male,Yes,67,No,Lawyer,1.0,Average,2.0,Yes,3
465100,Female,Yes,53,Yes,Artist,1.0,High,3.0,Yes,4
465132,Female,No,41,Yes,Artist,0.0,Low,1.0,No,0
460935,Male,Yes,87,Yes,Lawyer,0.0,Low,1.0,No,3
465289,Male,Yes,25,Yes,Executive,1.0,High,2.0,Yes,1
465048,Male,Yes,63,Yes,Artist,1.0,Average,3.0,No,1
464607,Female,Yes,49,Yes,Artist,0.0,Average,4.0,No,4
461994,Male,Yes,18,No,Doctor,10.0,Low,2.0,No,1
461633,Male,No,30,Yes,Healthcare,8.0,Low,4.0,No,0
461259,Male,No,59,Yes,Entertainment,0.0,Low,1.0,No,0
465349,Female,Yes,54,Yes,Artist,1.0,High,5.0,Yes,4
465356,Female,,50,No,Artist,1.0,High,4.0,Yes,4
462024,Male,No,33,Yes,Entertainment,1.0,Low,8.0,No,2
464865,Female,No,30,No,Homemaker,8.0,Low,9.0,No,2
461102,Male,Yes,43,No,Entertainment,0.0,Average,3.0,No,1
460852,Male,Yes,74,No,Executive,0.0,Low,,No,3
463426,Male,Yes,34,No,Executive,0.0,High,6.0,Yes,1
464490,Male,Yes,80,No,Artist,0.0,High,4.0,Yes,1
462240,Male,Yes,80,No,Lawyer,2.0,High,3.0,Yes,3
461128,Male,No,20,No,Healthcare,7.0,Low,3.0,No,2
459237,Male,No,29,Yes,Artist,1.0,Low,6.0,No,2
464296,Male,No,43,Yes,Doctor,1.0,Low,4.0,No,0
466120,Female,Yes,37,No,Marketing,0.0,Low,4.0,No,2
459278,Female,Yes,67,No,Executive,,High,3.0,Yes,3
465040,Male,No,65,No,Lawyer,0.0,Average,1.0,Yes,3
464320,Male,No,70,No,Lawyer,2.0,High,3.0,Yes,3
466952,Male,Yes,60,Yes,Artist,0.0,Average,2.0,No,1
463516,Male,Yes,48,No,Executive,0.0,High,6.0,Yes,1
465749,Male,Yes,37,No,Engineer,0.0,Average,2.0,Yes,1
462421,Male,No,53,Yes,Artist,0.0,Low,2.0,No,0
462141,Female,No,39,Yes,Artist,9.0,Low,1.0,No,0
463782,Female,No,29,Yes,Artist,8.0,Low,1.0,No,0
462751,Male,No,31,No,Healthcare,3.0,Low,9.0,No,2
465082,Male,Yes,67,Yes,Lawyer,0.0,Low,1.0,No,3
467382,Male,Yes,38,Yes,Doctor,7.0,Average,1.0,Yes,1
461782,Female,Yes,42,Yes,Artist,,High,6.0,Yes,4
467483,Male,Yes,55,Yes,Executive,0.0,High,9.0,Yes,1
460475,Male,Yes,34,Yes,Doctor,0.0,Average,2.0,Yes,1
466504,Male,Yes,40,No,Executive,7.0,High,5.0,Yes,1
464990,Male,Yes,73,No,Executive,1.0,High,1.0,Yes,3
461860,Male,Yes,80,Yes,Lawyer,3.0,High,3.0,Yes,3
463718,Female,No,27,Yes,Artist,1.0,Low,4.0,No,0
464675,Female,Yes,46,Yes,Doctor,2.0,Average,10.0,Yes,4
467072,Male,Yes,68,No,Executive,1.0,High,4.0,Yes,3
463842,Female,Yes,48,Yes,Engineer,0.0,High,4.0,Yes,4
464330,Male,No,38,Yes,Artist,,Low,2.0,No,0
462984,Female,Yes,65,Yes,Artist,0.0,High,3.0,Yes,4
462323,Female,Yes,67,Yes,Doctor,0.0,Average,1.0,Yes,4
465740,Female,No,68,Yes,Doctor,1.0,Low,1.0,No,0
462631,Female,Yes,35,Yes,Engineer,0.0,High,3.0,Yes,4
462023,Female,Yes,46,No,Engineer,8.0,Low,1.0,No,4
466292,Female,Yes,82,No,Lawyer,1.0,High,2.0,Yes,3
459413,Female,Yes,80,Yes,Artist,,High,3.0,Yes,4
459304,Female,Yes,43,Yes,Artist,8.0,Average,2.0,No,4
463136,Female,Yes,33,Yes,Artist,2.0,High,3.0,Yes,4
462374,Male,No,38,Yes,Executive,0.0,High,3.0,Yes,1
463364,Female,Yes,76,No,Lawyer,3.0,High,3.0,Yes,3
467279,Female,No,25,Yes,Entertainment,8.0,Low,3.0,No,0
461679,Male,No,28,Yes,Healthcare,4.0,Low,4.0,No,2
460654,Female,Yes,48,No,Marketing,0.0,Average,2.0,No,3
462059,Male,No,47,Yes,Artist,1.0,Low,1.0,No,0
464745,Male,,63,No,Engineer,2.0,Average,2.0,Yes,1
465628,Male,Yes,49,Yes,Artist,2.0,Low,2.0,No,1
462511,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,Yes,3
465044,Female,Yes,52,Yes,Engineer,0.0,Average,5.0,Yes,4
464570,Male,No,33,Yes,Doctor,1.0,Average,1.0,Yes,0
463107,Male,Yes,86,Yes,Lawyer,,Low,2.0,No,3
463414,Male,Yes,23,Yes,Executive,0.0,High,3.0,Yes,1
467806,Male,Yes,62,Yes,Artist,0.0,High,3.0,Yes,1
461922,Male,Yes,66,Yes,Lawyer,0.0,High,3.0,Yes,3
460314,Female,No,39,No,Healthcare,4.0,Low,3.0,No,2
467673,Male,Yes,46,No,Executive,0.0,High,5.0,Yes,1
467495,Male,No,69,No,Artist,4.0,High,2.0,Yes,1
466417,Female,Yes,74,No,Lawyer,1.0,High,4.0,Yes,3
467746,Male,Yes,54,Yes,Executive,0.0,High,3.0,Yes,1
465085,Male,Yes,80,Yes,Lawyer,,High,3.0,Yes,3
462675,Male,Yes,56,Yes,Artist,,Low,4.0,No,1
466753,Female,Yes,70,Yes,Artist,1.0,Average,2.0,No,4
461843,Female,Yes,46,Yes,Artist,0.0,High,3.0,Yes,4
464235,Female,Yes,54,No,Engineer,,Average,3.0,Yes,4
462154,Male,Yes,36,Yes,Entertainment,0.0,Average,2.0,No,1
466539,Female,Yes,80,No,Lawyer,2.0,High,1.0,Yes,3
467710,Female,No,37,Yes,Artist,9.0,Low,4.0,No,0
462165,Male,Yes,71,No,Lawyer,4.0,High,2.0,Yes,3
461613,Female,No,25,Yes,Healthcare,8.0,Low,4.0,No,0
461038,Male,Yes,49,Yes,Engineer,3.0,High,5.0,Yes,1
465593,Male,Yes,56,No,Lawyer,0.0,High,2.0,Yes,3
462037,Female,Yes,61,No,Engineer,1.0,High,3.0,Yes,4
466495,Male,No,80,Yes,Lawyer,1.0,High,3.0,Yes,3
459948,Female,No,62,Yes,Engineer,0.0,Low,1.0,No,0
467187,Male,Yes,44,No,Engineer,0.0,Average,2.0,Yes,1
467150,Female,No,41,Yes,Artist,8.0,Low,3.0,No,0
462262,Male,No,27,No,Healthcare,1.0,Low,3.0,No,2
463017,Female,Yes,80,No,Lawyer,2.0,High,3.0,Yes,3
461598,Female,No,27,Yes,Artist,8.0,Low,1.0,No,0
462118,Male,No,30,Yes,Artist,1.0,Low,3.0,No,0
463253,Male,Yes,66,Yes,Doctor,0.0,Average,5.0,Yes,1
459305,Male,Yes,30,No,Healthcare,14.0,High,1.0,Yes,1
460012,Female,Yes,48,Yes,Artist,0.0,High,3.0,Yes,4
465070,Female,Yes,48,Yes,Marketing,6.0,Low,1.0,No,3
467458,Female,No,28,Yes,Entertainment,0.0,Low,2.0,No,0
461857,Male,No,33,No,Entertainment,,Low,3.0,No,2
462668,Female,No,41,Yes,Artist,2.0,Low,1.0,No,0
462221,Male,No,33,No,Healthcare,0.0,Low,7.0,No,2
462806,Male,Yes,52,No,Artist,0.0,Low,3.0,No,1
459779,Female,Yes,62,Yes,Entertainment,1.0,Low,1.0,No,4
459229,Male,Yes,65,Yes,Lawyer,0.0,Average,5.0,Yes,3
466364,Female,Yes,52,Yes,Artist,1.0,Low,3.0,No,4
464929,Male,Yes,69,No,Doctor,0.0,Average,3.0,Yes,1
466087,Female,,27,No,Healthcare,7.0,High,5.0,Yes,4
465461,Male,Yes,72,No,Entertainment,1.0,Average,3.0,No,1
459130,Female,Yes,70,No,Lawyer,1.0,High,1.0,Yes,3
461115,Female,Yes,32,No,Engineer,5.0,Low,3.0,No,4
464904,Female,Yes,33,No,Engineer,8.0,Average,3.0,Yes,4
463503,Male,Yes,33,Yes,Entertainment,1.0,Low,2.0,No,1
461614,Female,No,25,,Healthcare,1.0,Low,1.0,No,0
461296,Male,Yes,80,Yes,Lawyer,0.0,High,1.0,Yes,3
465305,Male,Yes,66,No,Executive,1.0,Low,2.0,No,1
459870,Male,Yes,49,No,Executive,11.0,High,4.0,Yes,1
460976,Male,No,20,No,Healthcare,1.0,Low,4.0,No,2
462531,Female,Yes,64,No,Homemaker,,High,3.0,Yes,3
463404,Male,Yes,33,No,Doctor,,High,1.0,Yes,1
463426,Male,Yes,38,No,Executive,0.0,High,5.0,Yes,1
463095,Female,Yes,37,Yes,Homemaker,,High,3.0,Yes,4
463737,Male,No,28,Yes,Healthcare,7.0,Low,4.0,No,0
465893,Female,Yes,42,Yes,Engineer,0.0,Average,2.0,Yes,4
464334,Female,No,33,Yes,Healthcare,1.0,Low,3.0,No,0
463538,Male,Yes,65,No,Executive,0.0,High,3.0,Yes,3
465067,Male,Yes,62,Yes,Executive,8.0,High,2.0,Yes,1
462907,Male,No,29,No,Healthcare,2.0,Low,5.0,No,2
463396,Female,No,25,No,Doctor,3.0,Low,4.0,No,2
467920,Female,No,40,No,Engineer,8.0,Low,1.0,No,0
467237,Male,Yes,80,Yes,Lawyer,1.0,High,1.0,Yes,3
464797,Female,No,34,No,Engineer,11.0,Average,4.0,Yes,2
462859,Male,Yes,49,Yes,Entertainment,1.0,Average,2.0,No,1
465803,Male,Yes,42,,,3.0,High,5.0,Yes,1
461898,Male,Yes,56,Yes,Executive,5.0,High,3.0,Yes,1
465724,Male,No,35,Yes,Artist,9.0,Low,2.0,No,0
467551,Female,Yes,89,No,Lawyer,0.0,High,2.0,Yes,3
463519,Female,Yes,58,Yes,Artist,0.0,Average,2.0,No,4
464993,Male,Yes,57,No,Executive,4.0,High,4.0,Yes,1
467010,Male,No,26,No,Homemaker,9.0,Low,,No,2
462446,Male,No,22,No,Healthcare,0.0,Low,4.0,No,2
462643,Female,Yes,38,Yes,Engineer,,Average,3.0,Yes,4
467696,Male,Yes,80,Yes,Lawyer,,High,4.0,Yes,3
465940,Female,No,53,Yes,Artist,0.0,Low,2.0,No,0
460076,Female,No,49,Yes,,0.0,Low,2.0,No,0
459427,Female,Yes,28,Yes,Healthcare,,Low,2.0,No,4
465409,Female,No,31,No,Doctor,,Low,4.0,No,2
464095,Female,Yes,31,Yes,Engineer,1.0,Low,2.0,No,4
462876,Male,No,27,No,Doctor,0.0,Low,4.0,No,2
463127,Male,Yes,80,No,Executive,,High,1.0,Yes,3
463796,Female,No,33,No,Engineer,1.0,Low,3.0,No,2
460760,Male,Yes,55,No,Artist,0.0,High,4.0,Yes,1
463381,Male,Yes,36,Yes,Doctor,8.0,Average,4.0,Yes,1
466387,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,No,1
459406,Female,Yes,77,No,Executive,0.0,High,1.0,Yes,3
466297,Female,No,21,No,Healthcare,1.0,Low,4.0,No,2
459098,Male,Yes,42,Yes,Entertainment,,Low,3.0,No,1
460667,Female,No,38,No,Homemaker,8.0,Low,,No,2
464813,Male,Yes,42,Yes,Engineer,4.0,Average,6.0,Yes,1
459812,Female,No,43,Yes,Engineer,0.0,Low,1.0,No,0
465299,Male,Yes,59,No,Executive,,High,3.0,Yes,3
466504,Male,Yes,38,No,Executive,9.0,High,5.0,Yes,1
463294,Female,Yes,35,Yes,Engineer,5.0,Low,2.0,No,4
465596,Male,,41,Yes,Healthcare,7.0,High,2.0,Yes,1
466196,Female,Yes,78,Yes,Lawyer,6.0,Low,1.0,No,3
462959,Female,Yes,56,Yes,Engineer,2.0,High,2.0,Yes,4
464094,Male,Yes,49,Yes,Executive,1.0,High,4.0,Yes,1
465856,Male,Yes,43,Yes,Artist,10.0,High,1.0,Yes,1
466022,Female,No,68,No,Engineer,,High,2.0,Yes,4
462785,Female,Yes,40,Yes,Engineer,,Average,5.0,Yes,4
460823,Female,Yes,75,Yes,Lawyer,1.0,High,2.0,Yes,3
462706,Male,Yes,45,Yes,Artist,0.0,Low,1.0,No,1
463538,Male,Yes,63,No,Executive,0.0,High,3.0,Yes,3
460923,Male,Yes,49,Yes,Artist,1.0,Average,3.0,No,1
463021,Female,No,74,No,Lawyer,0.0,High,2.0,Yes,3
464071,Male,Yes,80,Yes,Lawyer,0.0,High,2.0,Yes,3
461485,Male,Yes,62,No,Engineer,2.0,Average,2.0,Yes,1
460194,Female,No,23,No,Entertainment,0.0,Low,2.0,No,2
459208,Female,No,63,Yes,Artist,3.0,High,2.0,Yes,4
465203,Male,No,32,Yes,Healthcare,2.0,Low,3.0,No,0
464990,Male,Yes,70,No,Executive,1.0,High,1.0,Yes,3
459452,Male,Yes,40,Yes,Artist,9.0,Low,2.0,No,1
464491,Female,No,43,No,Doctor,8.0,Low,1.0,No,0
459212,Female,Yes,68,Yes,Artist,1.0,Average,2.0,No,4
466715,Male,Yes,72,Yes,Executive,0.0,High,3.0,Yes,3
461760,Male,Yes,80,Yes,Artist,2.0,High,1.0,Yes,1
462323,Female,Yes,69,Yes,Doctor,1.0,Average,2.0,Yes,4
459309,Female,Yes,36,Yes,Artist,8.0,High,3.0,Yes,4
462351,Male,Yes,74,No,Lawyer,2.0,High,2.0,Yes,3
460985,Female,Yes,61,Yes,Engineer,0.0,Average,2.0,Yes,4
462725,Male,Yes,73,Yes,Lawyer,0.0,High,1.0,Yes,3
467770,Female,No,53,Yes,Artist,11.0,High,3.0,Yes,4
459004,Female,Yes,54,Yes,Artist,1.0,High,5.0,Yes,4
459796,Male,Yes,66,Yes,Artist,,Average,3.0,No,1
461031,Male,Yes,59,No,Executive,1.0,High,2.0,Yes,3
459595,Female,Yes,40,Yes,Artist,6.0,High,6.0,Yes,4
459668,Male,Yes,32,No,,5.0,Average,3.0,No,1
467175,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,No,3
463938,Male,,28,Yes,Engineer,1.0,Low,2.0,No,1
467636,Male,Yes,41,Yes,Doctor,2.0,Average,3.0,Yes,1
460173,Female,Yes,40,Yes,Artist,1.0,Low,3.0,No,4
462126,Male,Yes,20,No,Healthcare,1.0,Average,4.0,No,1
460430,Male,No,32,No,Doctor,12.0,Low,4.0,No,2
460635,Male,Yes,34,No,Healthcare,,High,2.0,Yes,1
465195,Male,Yes,53,Yes,Executive,1.0,High,3.0,Yes,1
462060,Female,Yes,46,Yes,Artist,1.0,Average,2.0,No,4
459714,Male,No,22,No,Doctor,2.0,Low,4.0,No,2
460655,Male,No,19,Yes,Marketing,,Low,4.0,No,2
460388,Female,No,35,Yes,Artist,13.0,Low,2.0,No,0
462572,Female,Yes,31,Yes,Engineer,3.0,Average,7.0,Yes,4
460150,Male,No,19,No,Healthcare,0.0,Low,4.0,No,2
464473,Female,Yes,60,Yes,Artist,0.0,Average,4.0,No,4
459485,Female,Yes,80,Yes,Lawyer,,High,1.0,Yes,3
463022,Male,Yes,55,Yes,Executive,6.0,High,4.0,Yes,1
467515,Male,Yes,28,Yes,Engineer,0.0,Average,2.0,Yes,1
464766,Female,No,55,No,Engineer,6.0,Average,6.0,Yes,2
464227,Male,Yes,89,Yes,Lawyer,0.0,High,2.0,Yes,3
462824,Male,Yes,38,No,Engineer,0.0,Average,3.0,Yes,1
467083,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Yes,3
461050,Male,Yes,51,Yes,,0.0,High,4.0,Yes,1
467801,Female,Yes,50,Yes,Doctor,0.0,Average,2.0,Yes,4
463322,Female,Yes,71,Yes,Lawyer,1.0,High,4.0,Yes,3
462171,Male,No,32,No,Engineer,3.0,High,3.0,Yes,2
460139,Male,No,26,No,Artist,6.0,Low,6.0,No,2
466336,Male,,23,No,Healthcare,3.0,Low,4.0,No,2
461845,Female,Yes,46,Yes,Doctor,3.0,Average,4.0,Yes,4
467821,Female,Yes,37,Yes,Artist,1.0,Low,2.0,No,4
467380,Female,Yes,56,Yes,Artist,0.0,Average,4.0,No,4
466145,Male,Yes,56,No,Entertainment,1.0,Average,3.0,No,1
459431,Male,Yes,68,No,Artist,0.0,Low,2.0,No,1
